ID,parent_ID,product_ID,quantity,unitPrice,amount,createdAt,createdBy,modifiedAt,modifiedBy
31707559-2aa7-407b-ad96-29fc533d8562,1533df60-e835-4838-ad3a-1f0726ad82c8,15483901-2134-437c-b904-ac326f15d13a,58,3423749224718.1,4121603224011.07,2015-09-13T00:00:00.000Z,createdBy.ivlpj@example.org,2014-08-14T00:00:00.000Z,modifiedBy.ivlpj@example.net
31707560-828d-4354-90c1-9d020089e920,1533df60-e835-4838-ad3a-1f0726ad82c8,15483901-2134-437c-b904-ac326f15d13a,30,8201691223685.14,8734653777436.25,2001-05-14T00:00:00.000Z,createdBy.ivlpk@example.org,2015-04-12T00:00:00.000Z,modifiedBy.ivlpk@example.com
31044332-f32e-4e13-a655-225af883c5bc,15344890-2a11-45c4-a319-db2c4ce25ba1,15483901-2134-437c-b904-ac326f15d13a,82,7532078415457.16,6485076964153.07,2010-11-30T00:00:00.000Z,createdBy.ihdyk@example.com,2022-03-22T00:00:00.000Z,modifiedBy.ihdyk@example.net
31044333-91ca-4ab5-92c6-e56b60963706,15344890-2a11-45c4-a319-db2c4ce25ba1,15483901-2134-437c-b904-ac326f15d13a,37,4240926017004.54,6528708594136.79,2017-03-02T00:00:00.000Z,createdBy.ihdyl@example.com,2023-09-26T00:00:00.000Z,modifiedBy.ihdyl@example.com
20796903-4273-456b-a3b4-3ed5b523fa03,1535e862-76a9-4c6c-a923-e8ea2d86622a,15483901-2134-437c-b904-ac326f15d13a,88,8793288127118.34,5252012457871.47,2017-03-21T00:00:00.000Z,createdBy.cdqzr@example.com,2002-01-09T00:00:00.000Z,modifiedBy.cdqzr@example.org
20796904-9e63-4195-8cc1-ec0ae71779a0,1535e862-76a9-4c6c-a923-e8ea2d86622a,15483901-2134-437c-b904-ac326f15d13a,95,8430785762094.56,4204989606481.63,2020-04-05T00:00:00.000Z,createdBy.cdqzs@example.net,2006-07-05T00:00:00.000Z,modifiedBy.cdqzs@example.org
28086381-945d-4bb0-a0fc-7e572d410845,15366aa8-6325-4fbb-9dae-577fb6cb37c9,15483901-2134-437c-b904-ac326f15d13a,76,566532051728.41,9229642191806.64,2014-04-06T00:00:00.000Z,createdBy.gpzl9@example.com,2013-10-30T00:00:00.000Z,modifiedBy.gpzl9@example.net
28086382-efd2-4dcd-b6fc-3dc8a7186066,15366aa8-6325-4fbb-9dae-577fb6cb37c9,15483901-2134-437c-b904-ac326f15d13a,62,2109053772501.65,5443587923452.57,2023-03-30T00:00:00.000Z,createdBy.gpzla@example.org,2007-02-28T00:00:00.000Z,modifiedBy.gpzla@example.com
12270275-4274-4367-aa87-c480dcbcf96f,153786f6-83f6-4472-bab2-d612e66a0120,15483901-2134-437c-b904-ac326f15d13a,78,5480720221181.48,1088813444491.07,2021-05-23T00:00:00.000Z,createdBy.7azsz@example.org,2009-12-14T00:00:00.000Z,modifiedBy.7azsz@example.org
12270276-de4e-4b1f-98b3-1ff8bb16c94c,153786f6-83f6-4472-bab2-d612e66a0120,15483901-2134-437c-b904-ac326f15d13a,47,9388644522276.07,9341172520828.15,2012-09-21T00:00:00.000Z,createdBy.7azt0@example.net,2019-06-18T00:00:00.000Z,modifiedBy.7azt0@example.org
30503502-f29e-4d02-8372-0862fd894112,1538d1f6-bca0-43a5-87e8-313604c85c90,15483901-2134-437c-b904-ac326f15d13a,80,7407801187654.32,4699247585535.42,2016-01-21T00:00:00.000Z,createdBy.i5sni@example.net,2018-06-05T00:00:00.000Z,modifiedBy.i5sni@example.org
30503503-7c0b-44d9-8454-af0378a54001,1538d1f6-bca0-43a5-87e8-313604c85c90,15483901-2134-437c-b904-ac326f15d13a,5,9157426339956.59,5913822731499.54,2018-12-02T00:00:00.000Z,createdBy.i5snj@example.net,2000-10-08T00:00:00.000Z,modifiedBy.i5snj@example.net
23234637-5c09-44b8-a6b8-42b56692c7a2,1539c09c-eca9-43a0-8f2d-2770c343211d,15483901-2134-437c-b904-ac326f15d13a,74,8455442123905.08,2171548634907.28,2002-08-05T00:00:00.000Z,createdBy.dtzyl@example.com,2003-06-15T00:00:00.000Z,modifiedBy.dtzyl@example.com
23234638-e7a4-4e8b-8178-40985f867003,1539c09c-eca9-43a0-8f2d-2770c343211d,15483901-2134-437c-b904-ac326f15d13a,70,2446097272458.93,589159811190.95,2011-11-26T00:00:00.000Z,createdBy.dtzym@example.net,2020-03-29T00:00:00.000Z,modifiedBy.dtzym@example.net
13845051-5dff-4762-adfa-f708f1049e89,1540084e-c5fd-4dda-bb3a-a311f887851e,15483901-2134-437c-b904-ac326f15d13a,75,8450135217078.21,8384841663904.22,2015-12-28T00:00:00.000Z,createdBy.88qwr@example.org,2016-12-20T00:00:00.000Z,modifiedBy.88qwr@example.org
13845052-6f82-4e08-9d05-efb555bcc939,1540084e-c5fd-4dda-bb3a-a311f887851e,15483901-2134-437c-b904-ac326f15d13a,4,6492413417451.19,6658146704644.17,2015-10-25T00:00:00.000Z,createdBy.88qws@example.net,2006-07-17T00:00:00.000Z,modifiedBy.88qws@example.org
27575789-6bce-4af4-a63f-1edcb092a652,1541dad8-b99d-4e22-9cb5-3e9daa633d4e,15483901-2134-437c-b904-ac326f15d13a,31,1477145714324.07,3779058328202.85,2022-12-08T00:00:00.000Z,createdBy.gf1m5@example.com,2005-01-26T00:00:00.000Z,modifiedBy.gf1m5@example.net
27575790-b1aa-4393-ba6c-2b9008df7f4d,1541dad8-b99d-4e22-9cb5-3e9daa633d4e,15483901-2134-437c-b904-ac326f15d13a,75,6729259822608.03,7619156627613.76,2007-07-17T00:00:00.000Z,createdBy.gf1m6@example.com,2000-10-30T00:00:00.000Z,modifiedBy.gf1m6@example.com
18724052-ab3d-487f-861a-3c1240bec6eb,1542dbd1-6ccc-45cf-ab58-13641d5e0c7c,15483901-2134-437c-b904-ac326f15d13a,84,316334510044.02,4817055378263.64,2020-02-19T00:00:00.000Z,createdBy.b5bkk@example.org,2003-05-13T00:00:00.000Z,modifiedBy.b5bkk@example.net
18724053-4bc4-442c-82d5-51017d2a48d2,1542dbd1-6ccc-45cf-ab58-13641d5e0c7c,15483901-2134-437c-b904-ac326f15d13a,30,7900859503016.26,6980981805772.76,2020-10-17T00:00:00.000Z,createdBy.b5bkl@example.net,2007-05-27T00:00:00.000Z,modifiedBy.b5bkl@example.org
17942742-745b-4bb3-95f0-e12eb4536a72,1543c562-5f39-4791-969a-583dcfdd534b,15483901-2134-437c-b904-ac326f15d13a,61,9179574485708.9,7575149551989.18,2010-07-25T00:00:00.000Z,createdBy.aokpi@example.org,2001-02-05T00:00:00.000Z,modifiedBy.aokpi@example.com
17942743-1536-47ed-ad26-3814f30553dd,1543c562-5f39-4791-969a-583dcfdd534b,15483901-2134-437c-b904-ac326f15d13a,29,960090663356.97,8462879598202.15,2006-08-08T00:00:00.000Z,createdBy.aokpj@example.org,2001-02-07T00:00:00.000Z,modifiedBy.aokpj@example.net
